SPECIES,ID,STATUS,CHROM,START,END,STRAND,SCORE,LENGTH,NVARIANTS,NMISSING,NCALL,NHOM,NHOM_REF,NHET,QUAL,DP,FST_HUDSON_LI_MU,FST_HUDSON_SE_LI_MU,FST_HUDSON_LI_FA,FST_HUDSON_SE_LI_FA,FST_HUDSON_LI_GA,FST_HUDSON_SE_LI_GA,FST_HUDSON_MU_FA,FST_HUDSON_SE_MU_FA,FST_HUDSON_MU_GA,FST_HUDSON_SE_MU_GA,FST_HUDSON_FA_GA,FST_HUDSON_SE_FA_GA,FST_WEIRANDCOCKERHAM_LI_MU,FST_WEIRANDCOCKERHAM_SE_LI_MU,FST_WEIRANDCOCKERHAM_LI_FA,FST_WEIRANDCOCKERHAM_SE_LI_FA,FST_WEIRANDCOCKERHAM_LI_GA,FST_WEIRANDCOCKERHAM_SE_LI_GA,FST_WEIRANDCOCKERHAM_MU_FA,FST_WEIRANDCOCKERHAM_SE_MU_FA,FST_WEIRANDCOCKERHAM_MU_GA,FST_WEIRANDCOCKERHAM_SE_MU_GA,FST_WEIRANDCOCKERHAM_FA_GA,FST_WEIRANDCOCKERHAM_SE_FA_GA,F3_LI_MU_FA,F3_SE_LI_MU_FA,F3_Z_LI_MU_GA,F3_LI_MU_GA,F3_SE_LI_MU_GA,F3_LI_FA_GA,F3_SE_LI_FA_GA,F3_Z_LI_FA_GA,F3_MU_LI_GA,F3_SE_MU_LI_GA,F3_Z_MU_LI_GA,F3_MU_LI_FA,F3_SE_MU_LI_FA,F3_Z_MU_LI_FA,F3_MU_FA_GA,F3_SE_MU_FA_GA,F3_Z_MU_FA_GA,F3_FA_LI_MU,F3_SE_FA_LI_MU,F3_Z_FA_LI_MU,F3_FA_LI_GA,F3_SE_FA_LI_GA,F3_Z_FA_LI_GA,F3_FA_MU_GA,F3_SE_FA_MU_GA,F3_Z_FA_MU_GA,F3_GA_LI_MU,F3_SE_GA_LI_MU,F3_Z_GA_LI_MU,F3_GA_LI_FA,F3_SE_GA_LI_FA,F3_Z_GA_LI_FA,F3_GA_MU_FA,F3_SE_GA_MU_FA,F3_Z_GA_MU_FA
Spilc,131at7898,Complete,UIGZ01000044.1,65893,122333,-,7788.5,4109,2387,921,46819,41284,39062,5535,1443.9031,-1.0,0.017982120211115782,0.005628252582039079,0.014977164930699706,0.005345831171704531,0.013312102973627166,0.00574067210420729,0.008732652782386344,0.0066865122561028745,0.0044138085510124795,0.00544854637564773,-0.0009174945169949338,0.003798410046151954,-0.0006558054486056575,0.0061761976553389225,-0.002252501006446021,0.006366992852757561,-0.003538927908856942,0.006079430583154308,-0.001783253492121741,0.00690810804614423,-0.013142182173189063,0.004488091300797496,-0.013908283180376077,0.00498569299971756,0.011551985970130489,0.003688615967503468,2.4656858959417893,0.009033539644223071,0.0036637025255695167,0.01388801938812054,0.004658367190332178,2.9813062862333566,0.0015443521461921844,0.003548820575313463,0.4351733522216106,0.006323687134706465,0.004925088951428462,1.2839741976380663,0.003511490874590397,0.004439885221284445,0.7908967686273957,0.002406809734820005,0.004813237984890107,0.5000396287022479,-0.0003273757152074541,0.0029865326090287156,-0.10961732485952119,-0.0016837369956221016,0.0030290406360082857,-0.5558647763276477,0.0029245315609109004,0.004767536973020536,0.6134260892911387,-0.0005900743422507156,0.0034698523948166467,-0.17005747654631753,0.0008158647468494383,0.003233139705536318,0.25234441476573977
Spilc,171at7898,Complete,UIGZ01000009.1,1253436,1296043,+,8079.4,3970,1392,304,27536,23815,22085,3721,2050.9148,-1.0,0.02233978024083427,0.010527989662378452,0.015511846812624611,0.00868188495077249,0.003806214612486852,0.005855438600461118,0.02579974017443582,0.008383174379396634,0.013339724816681768,0.007805781018893381,0.011614318944189904,0.006235091648390901,0.008934442739514594,0.00825400383347463,0.011031009812567497,0.007008769729216279,0.0028384347508690895,0.005936813462181998,0.019995003996666944,0.00729784813343582,0.002834671867944466,0.006471453379430927,0.00423652229234893,0.007330160398819199,-0.0004515885462043316,0.006847113232288466,-0.15144571983553423,-0.0006860951385258726,0.004530303921899889,0.000503136434918977,0.005130697094430975,0.09806395225808547,0.007861128823292896,0.005011358673183513,1.5686621804499656,0.012748912562291602,0.00609823028132121,2.090592183988416,0.013913110579520025,0.00704359202928768,1.9752862632685813,0.013707599419497604,0.0063196044867287705,2.169059701170175,0.007402780657253955,0.004960571597276784,1.492324122751877,0.012494764054546916,0.005164365380495774,2.4194190639058597,0.004632898836340439,0.0060811374396979355,0.7618474146130408,0.0033803152324478826,0.004448719662959195,0.75984001882451,-0.0009609040101028179,0.005275019641958054,-0.1821612193554101
Spilc,301at7898,Complete,UIGZ01002320.1,6510,24964,-,7904.5,3946,670,83,13317,11069,9756,2248,2692.3137,-1.0,-0.008027706504478333,0.008751887077600416,-0.011380162327805617,0.005109181939632846,-0.0003658269740981029,0.007377718292148082,0.005159273787542297,0.006725363912180348,0.004375818650441541,0.006854042680489489,-0.021333670169093787,0.006991121817715288,-0.008519443101357736,0.008471182041957308,-0.016563694068956525,0.005939457595102465,-0.005636813481654855,0.007444125195054712,-0.006572754160072465,0.007471231368392794,-0.008383055488005801,0.006844059599971122,-0.040275015539147876,0.006944753995229545,-0.012816699543829359,0.00504217711815298,-1.1579238322029706,-0.006557966547486947,0.005663556069150334,0.0048980979191495825,0.005298741159581364,0.9243889768596595,-0.0015556559042673268,0.006021678533475449,-0.2583425693715122,0.0043390155791375035,0.006370953361529663,0.6810622104594575,0.015128697222849409,0.0060118012343419016,2.5164999029621966,0.0009083623801817534,0.004404989825130981,0.20621214037758728,-0.015189764098095354,0.004102344626142259,-3.7027030838165893,-0.009502209635254574,0.00451747781188348,-2.10343249727945,0.0061662244111407504,0.00612244493968173,1.007150651723345,-0.005243030212078009,0.005396063194755105,-0.9716398831604045,-0.011476189826531237,0.0053409204369677795,-2.1487288496375085
Spilc,394at7898,Fragmented,UIGZ01000173.1,48069,62901,+,320.4,190,370,27,7373,6811,6605,562,762.6635,-1.0,0.02391496899911426,0.010693309166724875,0.01599733377770371,0.008975109958145757,-0.0025126235171897405,0.009705075665081954,0.058971526755031894,0.02344351360399039,0.05249606762801078,0.018822743963403925,-0.009405587718840739,0.007587434480162806,0.028399231662696478,0.012447988699953944,0.01842096912385358,0.009038347663940762,0.002610503247014777,0.009155951933915033,0.058010783606815726,0.02304545894773744,0.054981054162805076,0.020060865145312974,-0.009741584642678387,0.007305615455860703,-0.007086197778952928,0.009556328514289949,-1.6832181606275913,-0.01303543098889476,0.00774435025346594,0.010523532522474885,0.007712161698596386,1.3645373286701403,0.04604240282685512,0.01994921129918648,2.3079811094452998,0.03809187279151943,0.019598270007708658,1.9436344522519906,0.06957597173144876,0.02813025582197263,2.473350124214041,0.02554479418886199,0.011265992648544996,2.267425071696732,0.00538740920096853,0.008026382214675526,0.6712126406238332,-0.0014225181598062876,0.005374375583973507,-0.2646852899615472,0.01212264150943396,0.008087734469222544,1.498892125547154,-0.014622641509433962,0.004910616961206977,-2.9777605594063425,-0.007868782161234992,0.006704792837863448,-1.1736055612036569
Spilc,408at7898,Fragmented,UIGZ01000122.1,910,44720,+,1804.7,797,1315,976,25324,22044,19697,3280,1648.2312,-1.0,0.04552004713461728,0.010598831450365604,0.01850184488815916,0.007048563378055102,0.038281423601684246,0.008634820552939891,0.026405622362391846,0.007733955050403689,0.043591652964681565,0.010614607710835524,0.06136394865452964,0.01324604023732986,0.022822003785582568,0.009531291985788988,-0.015100608091771583,0.009479627110969979,-0.002841766367092652,0.010044678088033644,-0.00320008123884026,0.008150091725125359,0.01453288460145227,0.011253866280286023,0.024007418928193046,0.01524940525844697,0.017808795752831008,0.006722465210881965,2.8318851620890717,0.02167836874111863,0.007655101637358266,-0.0007490136717888048,0.006789335187333615,-0.11032209356612513,0.02084562237151128,0.007235516111413208,2.881013883533432,0.02426641269321099,0.007331350102710639,3.309951421394936,0.004986277240701295,0.007106285028793482,0.7016714388035001,0.0015146704778608786,0.0058172511691457944,0.2603756368462414,0.01890977645774042,0.007014336211274772,2.6958754026282685,0.022652733883777882,0.007614577602156997,2.9749166752678438,0.017899798086452347,0.008219474551490703,2.177730215516757,0.0414347671047635,0.010166649935018089,4.075557570055134,0.043922390637880095,0.011958137362852667,3.6730127197169287
Spilc,594at7898,Complete,UIGZ01000100.1,435939,464612,+,4268.1,2792,1518,242,30118,24268,22155,5850,2633.7883,-1.0,-0.004054471243951317,0.004794762349707791,0.028297774941387018,0.005732293540212277,-0.007989895719670176,0.004670296549298123,0.005986610500596026,0.004509731090786637,0.006864454921828541,0.00692173570364106,0.0027018427909296446,0.0066741959639733325,0.0020628664671067387,0.0048817454596689226,0.03417284707024001,0.005882387635728047,0.0003448437644402585,0.004710544907657745,0.009423704803285473,0.004681485154195242,0.01113907476253261,0.006997716548220186,0.00016679055898939537,0.004690728467340189,0.00968362282878412,0.003876578753543529,-1.9306811228617236,-0.006135235732009925,0.0031777571445439226,0.013942049214226636,0.004231497214179876,3.2948265137706825,0.0019567412173377404,0.00425840479074849,0.45950099003946704,-0.013315594038227893,0.0037521713971986593,-3.5487701996154035,0.006068043886217541,0.0038587001569902798,1.5725616501258577,0.019169185696988167,0.0046320916125949935,4.1383433878694795,0.015100457800244422,0.004300387362386442,3.5114180485975166,-1.3724128782425778e-05,0.003641843101714699,-0.0037684569046821403,-0.0019476348798549178,0.0035322828366689736,-0.551381350223807,-0.020289358848420733,0.003211414734840495,-6.3178880722886355,0.0009627191325374027,0.005943057174629354,0.16199055540761204
Spilc,707at7898,Duplicated,UIGZ01000017.1,847223,878232,-,3394.7,2339,302,624,5416,4939,4751,477,347.8545,-1.0,0.02847459138849867,0.011905388891999595,0.14106564624357312,0.03816311439565874,0.06158128511561021,0.02406893641763299,0.09717341482047363,0.034934918859676936,0.07626422300673054,0.03272909553247154,0.04777848707896485,0.017346813335305588,-0.056908274547094635,0.022498646929317214,0.012941067917393153,0.043684159581962874,0.007042076872363167,0.024996969068381364,0.0517165078913564,0.03717078890466528,0.021783927673544,0.0345591906015125,-0.04453235634412958,0.02289454374330236,0.020414060244442308,0.0127240650722924,0.9260872604586229,0.012698970262727366,0.013712498600227479,0.05387979982677318,0.023395163757034397,2.3030315319153405,0.016257101255549723,0.01377933230340099,1.1798177805420351,0.002612247577218699,0.013343783250356126,0.19576513858234185,0.07059214923378049,0.03592320737824313,1.9650848124584384,0.09394955300127714,0.035992253857478146,2.6102714593339407,0.05191570881226054,0.017284202086472144,3.0036508802968402,0.030667305236270755,0.0157398841367738,1.948381892127233,0.057279173987217685,0.031075427750126106,1.843230427841343,-0.001120999159728052,0.011721079063806634,-0.0956395869036982,0.007873411758714645,0.011287386654721563,0.6975407150973394
Spilc,707at7898,Duplicated,UIGZ01000018.1,1659931,1689280,+,3391.5,2418,257,832,4308,4003,3817,305,292.54364,-1.0,0.15145650303961647,0.0482826896131687,0.22169693456337272,0.05650291509971319,0.10811356506072747,0.0341838887949758,0.21348566308243724,0.05191661955615189,0.18734118453153806,0.0509178316063551,0.06817080394162943,0.03626943616934253,0.07541971669827681,0.05302342574459683,0.1097488729042038,0.060628809842015186,0.014276315594456947,0.04130001833119103,-0.0376164594645479,0.059451566536348914,-0.023319443118925698,0.05185959201962126,-0.12123946774553483,0.034898252020656106,0.09164330977333658,0.042811483258428394,2.9294079554548014,0.07143172678527906,0.024384356112731667,0.09812637094808677,0.029755240898893854,3.297784456913424,0.06850358768613535,0.03835009388398681,1.7862690999757687,0.08384641102795566,0.04862073715409057,1.7244989676365174,0.14688745724352545,0.0532672130370282,2.7575585218137473,0.05981117998163454,0.022074686381838862,2.7094917203825823,0.05370466023875115,0.02338862444515851,2.2961872069337588,0.01478061868686869,0.018835299357757643,0.7847296932278932,0.0443629825156197,0.03386811850533165,1.3098744327540932,0.023143798130479003,0.03516915937252676,0.6580708365909462,0.05497469366009591,0.03959050091757744,1.3885829273680186
Spilc,715at7898,Complete,UIGZ01000150.1,148500,158891,+,3357.4,2852,305,7,6093,5240,4599,853,2692.3425,-1.0,-0.03233446606940583,0.0067743409375315795,-0.022307634335669613,0.006180737777781421,0.09093291404612158,0.018770271418107578,-0.011790337049852636,0.008871022388771835,0.09472032889754409,0.018734074662157096,0.005517603783499733,0.012687373049354432,-0.026413345690454136,0.007291497883617786,-0.020916012423431996,0.006169487078017131,0.09905660377358486,0.017823986273723925,-0.010480853873239456,0.008709895262857393,0.10296981499513139,0.018206264969960844,0.008597366055076397,0.012256285162137849,-0.020377541142303966,0.004875407379495012,-2.059588242363529,-0.015585672797676668,0.007567373165711493,0.028956921587608916,0.009305437739793814,3.111827986745579,-0.015740740740740743,0.007122771168696265,-2.209918073729426,-0.01064814814814815,0.005210616382541188,-2.043548664189918,0.036689814814814814,0.011356459727432381,3.2307440606853746,-0.0011479910157224846,0.0061092313604967545,-0.187910875850205,-0.052021462440728715,0.006531736348664121,-7.964415534219811,-0.04708010980783628,0.0061697017775250345,-7.630856645184945,0.14661439771917323,0.029288857071431453,5.00580809150733,0.08102280826799717,0.021465736941582977,3.774517897451798,0.0739665003563792,0.020907751119881843,3.5377549661973022
Spilc,832at7898,Complete,UIGZ01000185.1,558889,603662,-,3211.7,1814,1505,960,29140,24448,22438,4692,1743.058,-1.0,0.00851192095427327,0.006192165895605053,-0.0015656316310008979,0.00525213115159303,-0.0044925394798623775,0.005078547782194149,0.005355196182420272,0.007611560994123748,0.004013425892727017,0.005821769376135366,0.0029726629530955843,0.005477048001307672,-0.007663882642260923,0.006417463574206406,-0.014010220098386822,0.005997083952317319,-0.017078531154124246,0.005295903622587984,-0.012379886405029402,0.007195119193672799,-0.01018929728023761,0.006152672725746133,-0.0032338162840766073,0.005852224678266662,0.0014262021669187068,0.0038876066469031765,0.03517021839572523,0.00014165562048429036,0.004027715122221359,-0.005145187287244303,0.0038186905715996643,-1.3473695212463794,0.00828235935828236,0.004901388070348349,1.689798734441715,0.004527642829527644,0.005166722630681318,0.8763084750556077,0.0012449538012449532,0.00466115171476056,0.26709145666778744,-0.002866409925487959,0.004196917539553579,-0.6829798056487084,0.003370687796623187,0.004226221665991288,0.7975653108182554,0.00036842556031695047,0.004494291789921588,0.0819763329882456,-0.0046841715810480525,0.004128613529359085,-1.1345628617787364,-0.0005628982090403284,0.0042713985882582356,-0.1317831144552266,0.0026934867495891765,0.0046985747919684046,0.5732561188965934
