SPECIES,ID,STATUS,CHROM,START,END,STRAND,SCORE,LENGTH,NVARIANTS,NMISSING,NCALL,NHOM,NHOM_REF,NHET,QUAL,DP,FST_HUDSON_LI_MU,FST_HUDSON_SE_LI_MU,FST_HUDSON_LI_FA,FST_HUDSON_SE_LI_FA,FST_HUDSON_LI_GA,FST_HUDSON_SE_LI_GA,FST_HUDSON_MU_FA,FST_HUDSON_SE_MU_FA,FST_HUDSON_MU_GA,FST_HUDSON_SE_MU_GA,FST_HUDSON_FA_GA,FST_HUDSON_SE_FA_GA,FST_WEIRANDCOCKERHAM_LI_MU,FST_WEIRANDCOCKERHAM_SE_LI_MU,FST_WEIRANDCOCKERHAM_LI_FA,FST_WEIRANDCOCKERHAM_SE_LI_FA,FST_WEIRANDCOCKERHAM_LI_GA,FST_WEIRANDCOCKERHAM_SE_LI_GA,FST_WEIRANDCOCKERHAM_MU_FA,FST_WEIRANDCOCKERHAM_SE_MU_FA,FST_WEIRANDCOCKERHAM_MU_GA,FST_WEIRANDCOCKERHAM_SE_MU_GA,FST_WEIRANDCOCKERHAM_FA_GA,FST_WEIRANDCOCKERHAM_SE_FA_GA,F3_LI_MU_FA,F3_SE_LI_MU_FA,F3_Z_LI_MU_GA,F3_LI_MU_GA,F3_SE_LI_MU_GA,F3_LI_FA_GA,F3_SE_LI_FA_GA,F3_Z_LI_FA_GA,F3_MU_LI_GA,F3_SE_MU_LI_GA,F3_Z_MU_LI_GA,F3_MU_LI_FA,F3_SE_MU_LI_FA,F3_Z_MU_LI_FA,F3_MU_FA_GA,F3_SE_MU_FA_GA,F3_Z_MU_FA_GA,F3_FA_LI_MU,F3_SE_FA_LI_MU,F3_Z_FA_LI_MU,F3_FA_LI_GA,F3_SE_FA_LI_GA,F3_Z_FA_LI_GA,F3_FA_MU_GA,F3_SE_FA_MU_GA,F3_Z_FA_MU_GA,F3_GA_LI_MU,F3_SE_GA_LI_MU,F3_Z_GA_LI_MU,F3_GA_LI_FA,F3_SE_GA_LI_FA,F3_Z_GA_LI_FA,F3_GA_MU_FA,F3_SE_GA_MU_FA,F3_Z_GA_MU_FA
Dpunt,131at7898,Complete,180215,1794,46366,-,8185.4,4177,405,51,7644,7056,4741,588,4519.3135,-1.0,-0.014882526252171936,0.004939924266222415,0.9188048514647841,0.00747199951458338,0.9240348282271758,0.0069965541617689215,0.782744102143264,0.007273409558412992,0.7887385517832933,0.006836897442516191,-0.002755856194413131,0.015235985883948042,0.00036291375487385947,0.005879668909904836,0.9165289050609581,0.007445180980864836,0.9224067042391773,0.007003959025613159,0.7947904391785267,0.007485501917712012,0.8022349417799879,0.007014654915659022,0.0008455467869221437,0.015447131150168457,1.3257804632426988,0.16760876407421046,7.970988859434397,1.3341221886539105,0.16737223099676704,10.628331654917757,1.3235407620990893,8.030226162480703,-0.38922525107604017,0.011074526381749598,-35.14599520187777,-0.38651362984218074,0.011086394015686863,-34.86378251533162,2.2615686274509805,0.07538372910290876,30.000752872859874,10.303924418604648,1.3208906917490115,7.800739669806489,-0.053662790697674406,0.037106780933089875,-1.4461720835994358,-0.04372093023255814,0.032812501382287605,-1.3324473414318534,12.069483805668016,1.6408458312142247,7.355647664190735,0.05931174089068825,0.0502643676285043,1.1799957641773513,0.047773279352226715,0.04370468810266837,1.0930927876661802
Dpunt,171at7898,Complete,192300,5337,32019,+,8727.5,4105,295,11,5594,5132,3453,462,4797.6025,-1.0,0.018189249948906597,0.012898367173757698,0.7670209892432114,0.011889557774153611,0.8783617371235674,0.012096898558009786,0.7897489118979236,0.010184179274805043,0.9003888007993223,0.010591349716650785,-0.018905472636815933,0.005833759802818367,-0.034218088999161074,0.011503126443392546,0.7635638488041674,0.012399586518286317,0.8759436366290128,0.012427683616069435,0.77706322664364,0.010188328390551275,0.8986804708040855,0.010748531019974757,-0.013432835820895564,0.006273848253120977,-0.03834355828220858,0.026719318863795947,-1.6332643371660929,-0.048125426039536456,0.02946579126501946,6.233742331288343,0.9545376678616316,6.530640477764757,0.0993048128342246,0.0533829583432763,1.8602343503642162,0.08395721925133692,0.048338996041987346,1.7368424279728838,9.940106951871657,1.73578036025864,5.726592591697795,2.368519781718964,0.12642171454272033,18.735070872010642,-0.3213506139154161,0.01586133482360046,-20.259998133150233,-0.3255457025920873,0.01596016580447167,-20.397388509640475,7.562886597938145,1.0826536989764988,6.985508482618053,0.7768041237113401,0.12232291455891328,6.350438317403032,0.7873711340206183,0.12383567055081374,6.358193326029876
Dpunt,301at7898,Complete,186084,9500,32013,+,8260.3,4034,272,23,5145,4720,3290,425,4220.265,-1.0,-0.017645476269603885,0.006022117197352437,0.8960140361282032,0.011853475278935838,0.8927352602899863,0.01228542049596492,0.7537189029799385,0.012653861504547084,0.7528101173355249,0.01273339686665324,-0.038831720265605975,0.008800793832128753,-0.0014012263498861053,0.0069344450130746,0.8967353870727127,0.011689442276229894,0.8936223511310891,0.012121044141678267,0.7673299611846106,0.012936599725109724,0.7660786469673865,0.012922309523220961,-0.03299463776750781,0.00919230366338949,1.0562163375224416,0.17509687598504312,6.0233066440556,1.0606597845601435,0.1760926094650865,8.453626570915619,1.3883496709562617,6.088975095944644,-0.35106245380635626,0.016725526890753184,-20.989620004165214,-0.34963968957871394,0.0165567577235589,-21.11764244041607,2.0175424981522543,0.10734790841424895,18.794427650762252,7.758315421450726,1.2732462570118133,6.0933345601649345,-0.08913043478260868,0.036665005341029,-2.430940182705214,-0.0844166621320128,0.0313680859367866,-2.6911639525003355,7.1350077479338845,1.1231310302165167,6.352783028849626,0.04498966942148759,0.03840304686683695,1.1715130202426343,0.040728305785123965,0.03353627530154909,1.2144552553587449
Dpunt,594at7898,Complete,161457,1598,24498,+,3308.7,2091,639,27,12114,10193,8228,1921,3328.8843,-1.0,0.0021097441467083774,0.008997393087249577,0.4664848141831492,0.022758051155449644,0.42436148891246805,0.019295617080833872,0.44036390138899484,0.02254132609441849,0.38837763471437786,0.01979865250266316,0.005142752493823841,0.007326088421903144,0.004307251886888135,0.009421595835822066,0.46566664923773066,0.02288424468706792,0.42432541902135135,0.019407645260701167,0.4449945785531653,0.022901000469711854,0.39175715437627573,0.019789328871453064,-0.004793227813802277,0.008197879005595416,0.024016294937068715,0.012979933464325846,2.7680671835844772,0.03496594991342103,0.012631900743154026,0.676660507068462,0.06163082526670252,10.979254360788895,-0.030755591925804696,0.010209821469169074,-3.012353547873324,-0.02048281505728314,0.011103114893755902,-1.8447809694198638,0.5815439170758321,0.05411672268393868,10.746103759317796,1.0819558159232074,0.11327100791988047,9.551921853547052,0.06345285149632973,0.017748559697809908,3.5750986320405214,0.08054065499717672,0.017239980904508845,4.671736902916904,0.822467303027107,0.06473220102318566,12.705690367805,-0.050474633477481254,0.013980304543119573,-3.6104101539277567,-0.06537021411243539,0.012835791160386006,-5.092807548488467
Dpunt,707at7898,Complete,178510,269,24302,-,3580.4,2561,401,57,7562,6375,5330,1187,2557.2073,-1.0,-0.04681392450802992,0.005491574371309696,0.3134957869299882,0.023096898116556335,0.23114867909820594,0.020197022083443796,0.17718126323690697,0.016453179960559252,0.10344788726045383,0.013428206791251998,-0.03602440254837756,0.006370093070032697,-0.041176222523758375,0.0056066830479664905,0.31754039881135204,0.02283459162249159,0.24105015335611601,0.019939948202286215,0.18892252842625976,0.017120454852860463,0.12177395901419842,0.013727823288948504,-0.026979910183346095,0.006360147895018251,0.06955147485043693,0.013702120041576556,4.323997330983301,0.051048171885424314,0.011805782468837853,0.319746563057102,0.03784927076955157,8.447892299006378,-0.09012683628653642,0.006976541081331108,-12.918555948550429,-0.10720808723307586,0.008253719536680307,-12.989063507262758,0.14083976980160534,0.016307633349758967,8.63643220208204,0.4872614418720793,0.05132040292597516,9.49449758948518,0.0792407608889523,0.013769882853820992,5.754643066332539,0.0490653872222024,0.010862326968142131,4.517023595966605,0.3014319426640252,0.029780005998573493,10.12195708350308,-0.10757633142990326,0.00969251717032756,-11.098905427708177,-0.07941090781960143,0.00796441594307372,-9.970713281073847
Dpunt,715at7898,Complete,169522,156,23709,+,5498.2,3686,327,25,6188,5513,5050,675,1558.6444,-1.0,-0.04192174821242065,0.008004593071172851,0.3287356430839453,0.03412384607955784,0.3039878027076755,0.03164317005767641,0.3531187705236689,0.0356159463044086,0.3267020046681063,0.03330969321469574,-0.01933529359351334,0.005944246094919873,-0.03871685503039957,0.009094547518553072,0.334788276408487,0.03428936756278942,0.3098120445171793,0.03176134607135054,0.3706183886929983,0.034724190383045306,0.3357814752447835,0.03319275156901993,-0.013432237369687301,0.006239537047936505,-0.02353282479578085,0.009623597053069286,-2.441969596082503,-0.02541946029580581,0.010409409001891192,0.35852396559468946,0.058721663928022284,6.105480356179076,-0.014146290050590222,0.010162327712289424,-1.3920324605831147,-0.016271079258010118,0.00913891826428169,-1.7804163236259132,0.41613827993254643,0.06984262175864608,5.958228220163157,0.8944229143179255,0.12690945864105255,7.047724605363642,-0.030214205186020283,0.018357813907055657,-1.6458498456838442,-0.03478015783540022,0.019126716226468204,-1.8184071653277445,0.5919365631691649,0.08800482528683548,6.726183038712445,0.0036402569593147784,0.01161975745776836,0.3132816646599705,0.006531049250535335,0.012293590295439683,0.5312564591450581
Dpunt,832at7898,Fragmented,174698,622,18011,-,2346.2,1328,321,39,6060,4963,4041,1097,3103.4282,-1.0,0.2077741516382315,0.023281326311120072,0.4074036772193686,0.01914810497577369,0.5445270368750911,0.02113313574914945,0.4682045314532138,0.016405873669154067,0.583530855908553,0.01885448042430573,-0.014553596417576248,0.00784972343687329,0.18980258787317747,0.022802747232018195,0.41072908284238385,0.019318560374651485,0.5416104647213515,0.021370486825180335,0.46842726047866035,0.015620663376356557,0.5800348798623652,0.018374624502572497,0.007399244332493702,0.008018133167189462,0.03126195314367681,0.02766137225370647,1.6124288844579657,0.05691937604590008,0.03530039469928877,1.1149653358833373,0.12990743548755945,8.582767658361725,0.21782989228007182,0.04769738184585048,4.566915076891633,0.24780296229802512,0.04736715285633812,5.231535934819587,1.483815080789946,0.17511098230492875,8.473569511511911,0.5477264747191012,0.03374663008856691,16.230553192470218,-0.1596910112359551,0.010129926011410625,-15.764282094072039,-0.14294241573033714,0.012050438452674677,-11.862009527015184,1.0334950404468413,0.08313703071721729,12.431223866560456,0.18106702619414491,0.023881152215970078,7.582005447503479,0.16039580123266572,0.024514814740440833,6.54281106877259
Dpunt,892at7898,Complete,186127,3778,45207,+,5225.9,2612,935,51,17714,13710,12602,4004,2284.46,-1.0,-0.034832490990126454,0.004919214469959491,0.03777905246909261,0.00631074584650125,0.006572923596357544,0.0046110282819531705,0.002588057190241286,0.006369037613498329,-0.011113529395761348,0.005051502444185026,0.02443648439873834,0.0054456143183721035,-0.018073529806805502,0.004965516692172253,0.05918131982820847,0.006390975864639298,0.018069577573061924,0.005242078964021348,0.02745274632614221,0.006537869180940752,0.0034976474656279026,0.005560360995849345,0.04352432385211055,0.00573226022262638,0.001880757843899375,0.004179548057283566,-2.8878302435022043,-0.008777972577363916,0.0030396428588954955,0.011332511867154043,0.0038361026175978918,2.9541732838863126,-0.024829923588858768,0.003671529583034109,-6.7628281421444,-0.03541964505792458,0.003420946821440871,-10.353754941740416,-0.01543936406211486,0.003970777813062202,-3.888246784125215,0.03657557983485167,0.005712844083094873,6.4023416888068185,0.02755301008888959,0.0055401701959103405,4.973314738458532,0.01737827020540916,0.0052014061919099935,3.341071541853134,0.017737922454903594,0.00529801703909032,3.348030465743695,-0.006272029856935517,0.00503880874479789,-1.2447445764657799,0.006453452208169183,0.004945344428870539,1.3049550543930626
Dpunt,1123at7898,Complete,562,27886,93162,+,4440.3,2333,1989,662,37129,32207,24637,4922,3424.2112,-1.0,-0.009798360378930613,0.0037765455263940035,0.5821227789748349,0.009949345370158413,0.5814323339880858,0.009867874228624235,0.4851083852816396,0.008905172647796587,0.48795597334689644,0.008780268583328373,0.03550429896500087,0.019998803328976127,-0.015558175831519078,0.004216197618871686,0.5748947046227781,0.010083816431234807,0.5750027221144463,0.009834783624340697,0.5067186122751538,0.009247817185544639,0.512485326132681,0.008729830128114001,0.029099872996367914,0.02029416857141088,0.09534797713727469,0.008015220018711695,11.597506548737774,0.09205049862640065,0.007937093912347827,0.7600455517017551,0.03140852214063641,24.198704679530483,-0.09299190944989895,0.005595548444224923,-16.61890883026389,-0.09545972371127294,0.005618920817929931,-16.988978276159674,0.5121746393284369,0.01808555254586554,28.319546114477042,5.749554264650335,0.5135857858107357,11.194924827551858,0.00036162444217505623,0.01656966361498025,0.02182448905288095,-0.008899668452639096,0.01465996749972471,-0.6070728637567727,5.658288953552212,0.4970308120120968,11.384181456771536,0.04294841879872626,0.02473400641206056,1.7364117273691724,0.054668798726254526,0.02463433225074988,2.2192117151700095
Dpunt,1144at7898,Fragmented,174510,44,26252,-,1768.0,947,555,95,10450,9277,6913,1173,3616.604,-1.0,0.023355084089333986,0.009601383973912778,0.7857584086575006,0.01425045506900815,0.8000298285759765,0.0138326383711562,0.6239349004487262,0.014279161372002924,0.6440232129298189,0.013587126346383174,0.0431362149739238,0.012678487088471328,0.03136706887481239,0.009850528554825029,0.7808470521484486,0.014517046798854872,0.7990907880115401,0.01379439722731683,0.6323422581908564,0.014629180931232826,0.6590244110088279,0.013414880594333392,0.0473349244232299,0.012669222590932398,0.5144980805683429,0.05997015223593678,8.482180559951516,0.5062190382134153,0.059680295017948644,3.720419248474809,0.40074299150207005,9.28380365313411,-0.20834345047923325,0.014832724123603057,-14.046202757030985,-0.21203354632587862,0.014545320990894667,-14.577440158151962,1.220584664536741,0.06944882189003591,17.575311305775557,3.1133269230769227,0.31817240676287706,9.785031187186442,-0.04624175824175823,0.019391472313866436,-2.384644007082006,-0.0544010989010989,0.01681114824777984,-3.2360132751957242,3.605538321167883,0.39450454527715356,9.13940882134796,0.09868613138686129,0.024611300076618367,4.0097894495470685,0.10771897810218976,0.02264871114214635,4.756075408712267
